ITEM_SID,STYLE_SID,SET,ATTR,Band,Color,Cup,Special
1.7776237099464e+18,1.77762369937217e+18,,,,,,
1.77762371010948e+18,1.77762369937217e+18,,,,,,
1.77762371037937e+18,1.77762369937217e+18,,,,,,
1.77762371053828e+18,1.77762369937217e+18,,,,,,
1.77762371095316e+18,1.77762369937217e+18,,,,,,
1.77762371103667e+18,1.77762369937217e+18,,,,,,
1.77762371131915e+18,1.77762369937217e+18,,,,,,
1.77762371161249e+18,1.77762369937217e+18,,,,,,
1.77762371306321e+18,1.77762369937217e+18,,,,,,
1.7776237131637e+18,1.77762369937217e+18,,,,,,
1.77762371416687e+18,1.77762369937217e+18,,,,,,
1.77762371491954e+18,1.77762369937217e+18,,,,,,
1.77762369937217e+18,1.77762369937217e+18,,,,,,
1.77762371200997e+18,1.77762371184727e+18,,,,,,
1.77762371217283e+18,1.77762371184727e+18,,,,,,
1.77762371369752e+18,1.77762371184727e+18,,,,,,
1.77762371441829e+18,1.77762371184727e+18,,,,,,
1.7776237155885e+18,1.77762371184727e+18,,,,,,
1.77762371184727e+18,1.77762371184727e+18,,,,,,
1.77762372151247e+18,1.77762372045307e+18,BandCupColor,Cup:H|Band:32|Color:BLUSH,32,BLUSH,H,
1.77762372310955e+18,1.77762372045307e+18,BandCupColor,Cup:D|Band:36|Color:BLUSH,36,BLUSH,D,
1.77762372368033e+18,1.77762372045307e+18,BandCupColor,Cup:DD|Band:34|Color:BLUSH,34,BLUSH,DD,
1.77762372398582e+18,1.77762372045307e+18,BandCupColor,Cup:C|Band:32|Color:BLUSH,32,BLUSH,C,
1.77762372442706e+18,1.77762372045307e+18,BandCupColor,Cup:D|Band:32|Color:BLUSH,32,BLUSH,D,
1.77762372045307e+18,1.77762372045307e+18,BandCupColor,Cup:None|Band:None|Color:None,None,None,None,
1.77762372263569e+18,1.7776237208774e+18,,,,,,
1.7776237230048e+18,1.7776237208774e+18,,,,,,
1.77762372370685e+18,1.7776237208774e+18,,,,,,
1.77762372385765e+18,1.7776237208774e+18,,,,,,
1.77762372393547e+18,1.7776237208774e+18,,,,,,
1.77762372456814e+18,1.7776237208774e+18,,,,,,
1.77762372487468e+18,1.7776237208774e+18,,,,,,
1.77762372508381e+18,1.7776237208774e+18,,,,,,
1.77762372514494e+18,1.7776237208774e+18,,,,,,
1.77762372525944e+18,1.7776237208774e+18,,,,,,
1.77762372528777e+18,1.7776237208774e+18,,,,,,
1.77762372567349e+18,1.7776237208774e+18,,,,,,
1.77762372578656e+18,1.7776237208774e+18,,,,,,
1.77762372647335e+18,1.7776237208774e+18,,,,,,
1.77762372684671e+18,1.7776237208774e+18,,,,,,
1.77762372732435e+18,1.7776237208774e+18,,,,,,
1.7776237276416e+18,1.7776237208774e+18,,,,,,
1.77762372791137e+18,1.7776237208774e+18,,,,,,
1.77762372841085e+18,1.7776237208774e+18,,,,,,
1.7776237208774e+18,1.7776237208774e+18,,,,,,
1.77762372908891e+18,1.777623729119e+18,,,,,,
1.77762372926219e+18,1.777623729119e+18,,,,,,
1.77762372979106e+18,1.777623729119e+18,,,,,,
1.77762373039647e+18,1.777623729119e+18,,,,,,
1.77762373058267e+18,1.777623729119e+18,,,,,,
1.77762373122752e+18,1.777623729119e+18,,,,,,
1.77762373128918e+18,1.777623729119e+18,,,,,,
1.77762373183447e+18,1.777623729119e+18,,,,,,
1.77762373191704e+18,1.777623729119e+18,,,,,,
1.77762373221696e+18,1.777623729119e+18,,,,,,
1.777623729119e+18,1.777623729119e+18,,,,,,
1.77762372944367e+18,1.77762373124967e+18,,,,,,
1.77762373112031e+18,1.77762373124967e+18,,,,,,
1.77762373243648e+18,1.77762373124967e+18,,,,,,
1.77762373248191e+18,1.77762373124967e+18,,,,,,
1.77762373124967e+18,1.77762373124967e+18,,,,,,
1.7776237342989e+18,1.7776237333062e+18,,,,,,
1.77762373463782e+18,1.7776237333062e+18,,,,,,
1.77762373715555e+18,1.7776237333062e+18,,,,,,
1.7776237333062e+18,1.7776237333062e+18,,,,,,
1.77762373534715e+18,1.77762373359423e+18,BandCupColor,Cup:DD|Band:30|Color:GREEN,30,GREEN,DD,
1.77762373999115e+18,1.77762373359423e+18,BandCupColor,Cup:F|Band:30|Color:GREEN,30,GREEN,F,
1.77762374179752e+18,1.77762373359423e+18,BandCupColor,Cup:E|Band:30|Color:GREEN,30,GREEN,E,
1.77762373359423e+18,1.77762373359423e+18,BandCupColor,Cup:None|Band:None|Color:None,None,None,None,
1.77762373352503e+18,1.77762373406816e+18,,,,,,
1.77762373428285e+18,1.77762373406816e+18,,,,,,
1.77762373521321e+18,1.77762373406816e+18,,,,,,
1.7776237363458e+18,1.77762373406816e+18,,,,,,
1.77762373665287e+18,1.77762373406816e+18,,,,,,
1.77762373674382e+18,1.77762373406816e+18,,,,,,
1.77762373711241e+18,1.77762373406816e+18,,,,,,
1.77762373721707e+18,1.77762373406816e+18,,,,,,
1.77762373406816e+18,1.77762373406816e+18,,,,,,
1.77762373831345e+18,1.77762373794048e+18,,,,,,
1.7776237414381e+18,1.77762373794048e+18,,,,,,
1.77762373794048e+18,1.77762373794048e+18,,,,,,
1.77762373797111e+18,1.77762373803124e+18,,,,,,
1.77762373822586e+18,1.77762373803124e+18,,,,,,
1.77762373845505e+18,1.77762373803124e+18,,,,,,
1.77762373861017e+18,1.77762373803124e+18,,,,,,
1.77762373867994e+18,1.77762373803124e+18,,,,,,
1.77762373956908e+18,1.77762373803124e+18,,,,,,
1.7776237403319e+18,1.77762373803124e+18,,,,,,
1.77762374062743e+18,1.77762373803124e+18,,,,,,
1.77762374155194e+18,1.77762373803124e+18,,,,,,
1.77762373803124e+18,1.77762373803124e+18,,,,,,
1.77762375085252e+18,1.77762374640843e+18,,,,,,
1.77762375235828e+18,1.77762374640843e+18,,,,,,
1.77762375273264e+18,1.77762374640843e+18,,,,,,
1.77762375291379e+18,1.77762374640843e+18,,,,,,
1.7776237530771e+18,1.77762374640843e+18,,,,,,
1.77762375366358e+18,1.77762374640843e+18,,,,,,
1.77762375401439e+18,1.77762374640843e+18,,,,,,
1.77762375407731e+18,1.77762374640843e+18,,,,,,
1.77762375414898e+18,1.77762374640843e+18,,,,,,
1.77762375484296e+18,1.77762374640843e+18,,,,,,
1.77762375525262e+18,1.77762374640843e+18,,,,,,
1.77762375545088e+18,1.77762374640843e+18,,,,,,
1.77762375586565e+18,1.77762374640843e+18,,,,,,
1.77762375602183e+18,1.77762374640843e+18,,,,,,
1.77762375606402e+18,1.77762374640843e+18,,,,,,
1.77762375632942e+18,1.77762374640843e+18,,,,,,
1.77762375693053e+18,1.77762374640843e+18,,,,,,
1.7776237569767e+18,1.77762374640843e+18,,,,,,
1.77762375745498e+18,1.77762374640843e+18,,,,,,
1.77762375788212e+18,1.77762374640843e+18,,,,,,
1.77762375833339e+18,1.77762374640843e+18,,,,,,
1.77762375857512e+18,1.77762374640843e+18,,,,,,
1.77762375924736e+18,1.77762374640843e+18,,,,,,
1.77762375925216e+18,1.77762374640843e+18,,,,,,
1.77762375961862e+18,1.77762374640843e+18,,,,,,
1.77762375974731e+18,1.77762374640843e+18,,,,,,
1.77762375998627e+18,1.77762374640843e+18,,,,,,
1.77762376020925e+18,1.77762374640843e+18,,,,,,
1.7776237611269e+18,1.77762374640843e+18,,,,,,
1.77762376148409e+18,1.77762374640843e+18,,,,,,
1.77762376163683e+18,1.77762374640843e+18,,,,,,
1.77762376179012e+18,1.77762374640843e+18,,,,,,
1.77762376251121e+18,1.77762374640843e+18,,,,,,
1.77762376257976e+18,1.77762374640843e+18,,,,,,
1.77762376260599e+18,1.77762374640843e+18,,,,,,
1.7776237638674e+18,1.77762374640843e+18,,,,,,
1.77762376460354e+18,1.77762374640843e+18,,,,,,
1.77762376467126e+18,1.77762374640843e+18,,,,,,
1.77762376483276e+18,1.77762374640843e+18,,,,,,
1.77762376496681e+18,1.77762374640843e+18,,,,,,
1.77762376522677e+18,1.77762374640843e+18,,,,,,
1.77762376561021e+18,1.77762374640843e+18,,,,,,
1.77762376732569e+18,1.77762374640843e+18,,,,,,
1.77762376747288e+18,1.77762374640843e+18,,,,,,
1.77762376748314e+18,1.77762374640843e+18,,,,,,
1.77762374640843e+18,1.77762374640843e+18,,,,,,
1.77762376508587e+18,1.77762376676653e+18,,,,,,
1.77762376592507e+18,1.77762376676653e+18,,,,,,
1.77762376795789e+18,1.77762376676653e+18,,,,,,
1.77762376829093e+18,1.77762376676653e+18,,,,,,
1.7776237687623e+18,1.77762376676653e+18,,,,,,
1.77762376891929e+18,1.77762376676653e+18,,,,,,
1.77762376912862e+18,1.77762376676653e+18,,,,,,
1.77762376941692e+18,1.77762376676653e+18,,,,,,
1.77762377025491e+18,1.77762376676653e+18,,,,,,
1.77762377036484e+18,1.77762376676653e+18,,,,,,
1.77762377069264e+18,1.77762376676653e+18,,,,,,
1.77762377083289e+18,1.77762376676653e+18,,,,,,
1.77762377115377e+18,1.77762376676653e+18,,,,,,
1.77762377149446e+18,1.77762376676653e+18,,,,,,
1.77762377354552e+18,1.77762376676653e+18,,,,,,
1.77762376676653e+18,1.77762376676653e+18,,,,,,
1.77762377549083e+18,1.77762377352817e+18,,,,,,
1.77762377724029e+18,1.77762377352817e+18,,,,,,
1.77762377352817e+18,1.77762377352817e+18,,,,,,
1.77762377701979e+18,1.7776237762895e+18,,,,,,
1.77762377770979e+18,1.7776237762895e+18,,,,,,
1.77762377845558e+18,1.7776237762895e+18,,,,,,
1.77762377856031e+18,1.7776237762895e+18,,,,,,
1.7776237798132e+18,1.7776237762895e+18,,,,,,
1.7776237811563e+18,1.7776237762895e+18,,,,,,
1.77762378157667e+18,1.7776237762895e+18,,,,,,
1.77762378172363e+18,1.7776237762895e+18,,,,,,
1.77762378440905e+18,1.7776237762895e+18,,,,,,
1.77762378476635e+18,1.7776237762895e+18,,,,,,
1.77762379377214e+18,1.7776237762895e+18,,,,,,
1.77762379495127e+18,1.7776237762895e+18,,,,,,
1.77762379530611e+18,1.7776237762895e+18,,,,,,
1.77762379530839e+18,1.7776237762895e+18,,,,,,
1.77762379563859e+18,1.7776237762895e+18,,,,,,
1.77762379576775e+18,1.7776237762895e+18,,,,,,
1.77762379627268e+18,1.7776237762895e+18,,,,,,
1.77762379674944e+18,1.7776237762895e+18,,,,,,
1.7776237970304e+18,1.7776237762895e+18,,,,,,
1.77762379706547e+18,1.7776237762895e+18,,,,,,
1.77762379754562e+18,1.7776237762895e+18,,,,,,
1.77762379794177e+18,1.7776237762895e+18,,,,,,
1.77762379998885e+18,1.7776237762895e+18,,,,,,
1.77762380057251e+18,1.7776237762895e+18,,,,,,
1.7776238016609e+18,1.7776237762895e+18,,,,,,
1.7776237762895e+18,1.7776237762895e+18,,,,,,
1.77762379864271e+18,1.77762379983324e+18,,,,,,
1.77762379927351e+18,1.77762379983324e+18,,,,,,
1.77762380245231e+18,1.77762379983324e+18,,,,,,
1.77762380276605e+18,1.77762379983324e+18,,,,,,
1.77762380285661e+18,1.77762379983324e+18,,,,,,
1.77762380349266e+18,1.77762379983324e+18,,,,,,
1.77762380381734e+18,1.77762379983324e+18,,,,,,
1.77762380386451e+18,1.77762379983324e+18,,,,,,
1.77762380401137e+18,1.77762379983324e+18,,,,,,
1.77762380465603e+18,1.77762379983324e+18,,,,,,
1.77762380526881e+18,1.77762379983324e+18,,,,,,
1.77762380568577e+18,1.77762379983324e+18,,,,,,
1.77762380579512e+18,1.77762379983324e+18,,,,,,
1.77762380661888e+18,1.77762379983324e+18,,,,,,
1.77762380676559e+18,1.77762379983324e+18,,,,,,
1.77762380753374e+18,1.77762379983324e+18,,,,,,
1.77762380780155e+18,1.77762379983324e+18,,,,,,
1.77762380802732e+18,1.77762379983324e+18,,,,,,
1.77762380803991e+18,1.77762379983324e+18,,,,,,
1.7776238084193e+18,1.77762379983324e+18,,,,,,
1.77762380859492e+18,1.77762379983324e+18,,,,,,
1.77762380894436e+18,1.77762379983324e+18,,,,,,
1.77762380970975e+18,1.77762379983324e+18,,,,,,
1.77762380994747e+18,1.77762379983324e+18,,,,,,
1.77762381035201e+18,1.77762379983324e+18,,,,,,
1.777623811111e+18,1.77762379983324e+18,,,,,,
1.77762381179502e+18,1.77762379983324e+18,,,,,,
1.77762381184611e+18,1.77762379983324e+18,,,,,,
1.7776238121117e+18,1.77762379983324e+18,,,,,,
1.77762381241195e+18,1.77762379983324e+18,,,,,,
1.7776238128222e+18,1.77762379983324e+18,,,,,,
1.7776238128936e+18,1.77762379983324e+18,,,,,,
1.77762381337169e+18,1.77762379983324e+18,,,,,,
1.77762381468147e+18,1.77762379983324e+18,,,,,,
1.77762381469464e+18,1.77762379983324e+18,,,,,,
1.77762381478016e+18,1.77762379983324e+18,,,,,,
1.77762381491338e+18,1.77762379983324e+18,,,,,,
1.7776238151534e+18,1.77762379983324e+18,,,,,,
1.77762381533732e+18,1.77762379983324e+18,,,,,,
1.77762381592851e+18,1.77762379983324e+18,,,,,,
1.7776238167264e+18,1.77762379983324e+18,,,,,,
1.77762381763827e+18,1.77762379983324e+18,,,,,,
1.77762381774797e+18,1.77762379983324e+18,,,,,,
1.77762381793808e+18,1.77762379983324e+18,,,,,,
1.77762381801986e+18,1.77762379983324e+18,,,,,,
1.77762381816029e+18,1.77762379983324e+18,,,,,,
1.7776238185191e+18,1.77762379983324e+18,,,,,,
1.7776238191119e+18,1.77762379983324e+18,,,,,,
1.77762382270518e+18,1.77762379983324e+18,,,,,,
1.77762382285968e+18,1.77762379983324e+18,,,,,,
1.77762382304946e+18,1.77762379983324e+18,,,,,,
1.77762379983324e+18,1.77762379983324e+18,,,,,,
1.77762381994227e+18,1.77762381999631e+18,,,,,,
1.77762382026208e+18,1.77762381999631e+18,,,,,,
1.77762382048461e+18,1.77762381999631e+18,,,,,,
1.77762382063061e+18,1.77762381999631e+18,,,,,,
1.77762381999631e+18,1.77762381999631e+18,,,,,,
1.7776238196379e+18,1.7776238203943e+18,,,,,,
1.77762382214296e+18,1.7776238203943e+18,,,,,,
1.77762382351463e+18,1.7776238203943e+18,,,,,,
1.77762382417864e+18,1.7776238203943e+18,,,,,,
1.77762382435498e+18,1.7776238203943e+18,,,,,,
1.77762382453615e+18,1.7776238203943e+18,,,,,,
1.77762382457476e+18,1.7776238203943e+18,,,,,,
1.7776238252544e+18,1.7776238203943e+18,,,,,,
1.77762382535117e+18,1.7776238203943e+18,,,,,,
1.77762382535983e+18,1.7776238203943e+18,,,,,,
1.77762382664462e+18,1.7776238203943e+18,,,,,,
1.77762382715762e+18,1.7776238203943e+18,,,,,,
1.77762382759685e+18,1.7776238203943e+18,,,,,,
1.77762382790096e+18,1.7776238203943e+18,,,,,,
1.7776238203943e+18,1.7776238203943e+18,,,,,,
1.7776238215399e+18,1.77762382250625e+18,,,,,,
1.77762382250625e+18,1.77762382250625e+18,,,,,,
1.77762382821059e+18,1.77762382851256e+18,,,,,,
1.77762382975932e+18,1.77762382851256e+18,,,,,,
1.77762383101475e+18,1.77762382851256e+18,,,,,,
1.77762383136766e+18,1.77762382851256e+18,,,,,,
1.77762382851256e+18,1.77762382851256e+18,,,,,,
1.77762382848216e+18,1.7776238287997e+18,,,,,,
1.77762382915445e+18,1.7776238287997e+18,,,,,,
1.77762382935856e+18,1.7776238287997e+18,,,,,,
1.77762382962348e+18,1.7776238287997e+18,,,,,,
1.77762382993409e+18,1.7776238287997e+18,,,,,,
1.77762383008574e+18,1.7776238287997e+18,,,,,,
1.77762383120512e+18,1.7776238287997e+18,,,,,,
1.7776238287997e+18,1.7776238287997e+18,,,,,,
1.77762383407203e+18,1.7776238330172e+18,,,,,,
1.77762383498917e+18,1.7776238330172e+18,,,,,,
1.77762383554052e+18,1.7776238330172e+18,,,,,,
1.77762383594956e+18,1.7776238330172e+18,,,,,,
1.7776238330172e+18,1.7776238330172e+18,,,,,,
1.77762383283882e+18,1.7776238331335e+18,,,,,,
1.77762383438578e+18,1.7776238331335e+18,,,,,,
1.77762383564626e+18,1.7776238331335e+18,,,,,,
1.7776238331335e+18,1.7776238331335e+18,,,,,,
1.77762384134436e+18,1.77762384113105e+18,,,,,,
1.77762384175547e+18,1.77762384113105e+18,,,,,,
1.77762384216328e+18,1.77762384113105e+18,,,,,,
1.77762384373504e+18,1.77762384113105e+18,,,,,,
1.77762384400016e+18,1.77762384113105e+18,,,,,,
1.77762384434595e+18,1.77762384113105e+18,,,,,,
1.77762384467148e+18,1.77762384113105e+18,,,,,,
1.77762384691789e+18,1.77762384113105e+18,,,,,,
1.77762384113105e+18,1.77762384113105e+18,,,,,,
1.77762384529013e+18,1.77762384510831e+18,,,,,,
1.77762384592699e+18,1.77762384510831e+18,,,,,,
1.77762384760122e+18,1.77762384510831e+18,,,,,,
1.77762384797971e+18,1.77762384510831e+18,,,,,,
1.77762384825762e+18,1.77762384510831e+18,,,,,,
1.77762384836053e+18,1.77762384510831e+18,,,,,,
1.77762384853035e+18,1.77762384510831e+18,,,,,,
1.77762384914169e+18,1.77762384510831e+18,,,,,,
1.77762384510831e+18,1.77762384510831e+18,,,,,,
1.77762384934522e+18,1.7776238497239e+18,,,,,,
1.77762384936177e+18,1.7776238497239e+18,,,,,,
1.77762385045722e+18,1.7776238497239e+18,,,,,,
1.77762385100304e+18,1.7776238497239e+18,,,,,,
1.77762385158615e+18,1.7776238497239e+18,,,,,,
1.77762385195697e+18,1.7776238497239e+18,,,,,,
1.77762385239283e+18,1.7776238497239e+18,,,,,,
1.7776238497239e+18,1.7776238497239e+18,,,,,,
1.77762385107112e+18,1.77762385184797e+18,,,,,,
1.77762385158279e+18,1.77762385184797e+18,,,,,,
1.77762385728285e+18,1.77762385184797e+18,,,,,,
1.77762385761059e+18,1.77762385184797e+18,,,,,,
1.77762385184797e+18,1.77762385184797e+18,,,,,,
1.77762385541947e+18,1.7776238543946e+18,,,,,,
1.77762385639904e+18,1.7776238543946e+18,,,,,,
1.77762385645866e+18,1.7776238543946e+18,,,,,,
1.77762385684229e+18,1.7776238543946e+18,,,,,,
1.77762385718205e+18,1.7776238543946e+18,,,,,,
1.7776238543946e+18,1.7776238543946e+18,,,,,,
1.77762385872667e+18,1.77762385792618e+18,,,,,,
1.77762386091849e+18,1.77762385792618e+18,,,,,,
1.77762385792618e+18,1.77762385792618e+18,,,,,,
1.77762385794325e+18,1.77762385857337e+18,,,,,,
1.77762385821006e+18,1.77762385857337e+18,,,,,,
1.77762385891242e+18,1.77762385857337e+18,,,,,,
1.77762385961921e+18,1.77762385857337e+18,,,,,,
1.77762386004945e+18,1.77762385857337e+18,,,,,,
1.77762386092829e+18,1.77762385857337e+18,,,,,,
1.77762386187787e+18,1.77762385857337e+18,,,,,,
1.77762385857337e+18,1.77762385857337e+18,,,,,,
1.77762387643071e+18,1.77762387788127e+18,,,,,,
1.77762387788127e+18,1.77762387788127e+18,,,,,,
1.77762387946727e+18,1.77762388068137e+18,,,,,,
1.77762387962786e+18,1.77762388068137e+18,,,,,,
1.77762387969292e+18,1.77762388068137e+18,,,,,,
1.77762388039847e+18,1.77762388068137e+18,,,,,,
1.77762388102522e+18,1.77762388068137e+18,,,,,,
1.777623883523e+18,1.77762388068137e+18,,,,,,
1.77762388352602e+18,1.77762388068137e+18,,,,,,
1.77762388480996e+18,1.77762388068137e+18,,,,,,
1.77762388716593e+18,1.77762388068137e+18,,,,,,
1.77762388068137e+18,1.77762388068137e+18,,,,,,
1.77762388168361e+18,1.77762388278179e+18,,,,,,
1.77762388278179e+18,1.77762388278179e+18,,,,,,
1.77762388351008e+18,1.77762388324969e+18,,,,,,
1.77762388324969e+18,1.77762388324969e+18,,,,,,
1.77762389262266e+18,1.77762389242042e+18,,,,,,
1.77762389264319e+18,1.77762389242042e+18,,,,,,
1.77762389277291e+18,1.77762389242042e+18,,,,,,
1.77762389321362e+18,1.77762389242042e+18,,,,,,
1.77762389376848e+18,1.77762389242042e+18,,,,,,
1.77762389411229e+18,1.77762389242042e+18,,,,,,
1.77762389431136e+18,1.77762389242042e+18,,,,,,
1.77762389493805e+18,1.77762389242042e+18,,,,,,
1.77762389504677e+18,1.77762389242042e+18,,,,,,
1.77762389569935e+18,1.77762389242042e+18,,,,,,
1.7776238958128e+18,1.77762389242042e+18,,,,,,
1.77762389601318e+18,1.77762389242042e+18,,,,,,
1.77762389675206e+18,1.77762389242042e+18,,,,,,
1.7776238970597e+18,1.77762389242042e+18,,,,,,
1.77762389778761e+18,1.77762389242042e+18,,,,,,
1.77762389795448e+18,1.77762389242042e+18,,,,,,
1.77762389804887e+18,1.77762389242042e+18,,,,,,
1.77762389816142e+18,1.77762389242042e+18,,,,,,
1.77762389827103e+18,1.77762389242042e+18,,,,,,
1.77762389830015e+18,1.77762389242042e+18,,,,,,
1.77762389834742e+18,1.77762389242042e+18,,,,,,
1.77762389894748e+18,1.77762389242042e+18,,,,,,
1.77762390011109e+18,1.77762389242042e+18,,,,,,
1.77762390037453e+18,1.77762389242042e+18,,,,,,
1.77762390091981e+18,1.77762389242042e+18,,,,,,
1.77762390111092e+18,1.77762389242042e+18,,,,,,
1.77762390141152e+18,1.77762389242042e+18,,,,,,
1.77762390207974e+18,1.77762389242042e+18,,,,,,
1.77762390250154e+18,1.77762389242042e+18,,,,,,
1.77762390294755e+18,1.77762389242042e+18,,,,,,
1.77762390300943e+18,1.77762389242042e+18,,,,,,
1.77762390305806e+18,1.77762389242042e+18,,,,,,
1.77762390326871e+18,1.77762389242042e+18,,,,,,
1.77762390331463e+18,1.77762389242042e+18,,,,,,
1.77762390418157e+18,1.77762389242042e+18,,,,,,
1.77762390431301e+18,1.77762389242042e+18,,,,,,
1.77762390501172e+18,1.77762389242042e+18,,,,,,
1.77762390507023e+18,1.77762389242042e+18,,,,,,
1.77762389242042e+18,1.77762389242042e+18,,,,,,
1.7776239061422e+18,1.77762390538244e+18,,,,,,
1.77762390730116e+18,1.77762390538244e+18,,,,,,
1.77762390750791e+18,1.77762390538244e+18,,,,,,
1.77762390889847e+18,1.77762390538244e+18,,,,,,
1.77762391015549e+18,1.77762390538244e+18,,,,,,
1.77762391037798e+18,1.77762390538244e+18,,,,,,
1.77762391059206e+18,1.77762390538244e+18,,,,,,
1.77762391060322e+18,1.77762390538244e+18,,,,,,
1.77762391068861e+18,1.77762390538244e+18,,,,,,
1.77762391071087e+18,1.77762390538244e+18,,,,,,
1.77762391089649e+18,1.77762390538244e+18,,,,,,
1.7776239112129e+18,1.77762390538244e+18,,,,,,
1.7776239117917e+18,1.77762390538244e+18,,,,,,
1.77762391215947e+18,1.77762390538244e+18,,,,,,
1.77762391219619e+18,1.77762390538244e+18,,,,,,
1.77762391268876e+18,1.77762390538244e+18,,,,,,
1.77762391289817e+18,1.77762390538244e+18,,,,,,
1.77762391321912e+18,1.77762390538244e+18,,,,,,
1.7776239137935e+18,1.77762390538244e+18,,,,,,
1.77762391464966e+18,1.77762390538244e+18,,,,,,
1.77762391507786e+18,1.77762390538244e+18,,,,,,
1.77762391510803e+18,1.77762390538244e+18,,,,,,
1.77762391545832e+18,1.77762390538244e+18,,,,,,
1.77762391559196e+18,1.77762390538244e+18,,,,,,
1.77762391622258e+18,1.77762390538244e+18,,,,,,
1.77762391654316e+18,1.77762390538244e+18,,,,,,
1.77762391686082e+18,1.77762390538244e+18,,,,,,
1.77762391704386e+18,1.77762390538244e+18,,,,,,
1.77762391714429e+18,1.77762390538244e+18,,,,,,
1.77762391720473e+18,1.77762390538244e+18,,,,,,
1.77762391750629e+18,1.77762390538244e+18,,,,,,
1.77762391792082e+18,1.77762390538244e+18,,,,,,
1.77762391826285e+18,1.77762390538244e+18,,,,,,
1.77762391927068e+18,1.77762390538244e+18,,,,,,
1.77762391933135e+18,1.77762390538244e+18,,,,,,
1.77762392052835e+18,1.77762390538244e+18,,,,,,
1.77762392081685e+18,1.77762390538244e+18,,,,,,
1.77762392091472e+18,1.77762390538244e+18,,,,,,
1.77762392147048e+18,1.77762390538244e+18,,,,,,
1.77762392164581e+18,1.77762390538244e+18,,,,,,
1.77762392197459e+18,1.77762390538244e+18,,,,,,
1.77762390538244e+18,1.77762390538244e+18,,,,,,
1.77762390674918e+18,1.77762390553225e+18,,,,,,
1.77762390715591e+18,1.77762390553225e+18,,,,,,
1.77762390776195e+18,1.77762390553225e+18,,,,,,
1.77762390553225e+18,1.77762390553225e+18,,,,,,
1.77762393592628e+18,1.77762393524259e+18,,,,,,
1.77762393626877e+18,1.77762393524259e+18,,,,,,
1.77762393832322e+18,1.77762393524259e+18,,,,,,
1.77762394037351e+18,1.77762393524259e+18,,,,,,
1.7776239405426e+18,1.77762393524259e+18,,,,,,
1.77762394062456e+18,1.77762393524259e+18,,,,,,
1.77762394107686e+18,1.77762393524259e+18,,,,,,
1.77762394124618e+18,1.77762393524259e+18,,,,,,
1.77762394131765e+18,1.77762393524259e+18,,,,,,
1.77762394137892e+18,1.77762393524259e+18,,,,,,
1.77762394156403e+18,1.77762393524259e+18,,,,,,
1.77762394161766e+18,1.77762393524259e+18,,,,,,
1.77762394166173e+18,1.77762393524259e+18,,,,,,
1.77762394232965e+18,1.77762393524259e+18,,,,,,
1.77762394304504e+18,1.77762393524259e+18,,,,,,
1.77762394323574e+18,1.77762393524259e+18,,,,,,
1.7776239436422e+18,1.77762393524259e+18,,,,,,
1.77762394433886e+18,1.77762393524259e+18,,,,,,
1.7776239448486e+18,1.77762393524259e+18,,,,,,
1.77762394523645e+18,1.77762393524259e+18,,,,,,
1.77762394547869e+18,1.77762393524259e+18,,,,,,
1.77762394582569e+18,1.77762393524259e+18,,,,,,
1.77762394595509e+18,1.77762393524259e+18,,,,,,
1.77762394607652e+18,1.77762393524259e+18,,,,,,
1.77762394615249e+18,1.77762393524259e+18,,,,,,
1.77762394625303e+18,1.77762393524259e+18,,,,,,
1.77762394643839e+18,1.77762393524259e+18,,,,,,
1.77762394644548e+18,1.77762393524259e+18,,,,,,
